annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,none,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,clicked_link,none,individual,unknown,unknown,0.95,1.0,1.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,none,none,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,transaction,exchange,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,unknown,unknown,0.5,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,telegram,deposit,trading,unknown,$100,USD,0.95,1.0,1.0,0.0,0.0,100.0,1
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,social_media,installed_app,none,company,"$5,000",USD,1.0,1.0,0.0,1.0,0.0,5000.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms | email | phone | social_media | website | app | unknown | none,none | unknown,none | unknown,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,1,1,0,0,bank,phone,sent_money,payment,government,200000000,INR,1.0,1.0,1.0,1.0,0.0,200000000.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,none,credential,individual,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,social_media,investment,payment,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,unknown,sent_money,none,unknown,70 lakhs,INR,1.0,1.0,1.0,0.0,0.0,7000000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,none,verification,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,email,none,payment,paypal,{amount in USD},USD,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,invested,transaction,unknown,0.5% daily bonus,unknown,0.9,1.0,0.0,0.0,0.0,0.5,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,215,unknown,0.8,1.0,1.0,1.0,0.0,215.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,sms,shared_credentials,verification,discord_moderator,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,bank,10,unknown,1.0,1.0,0.0,1.0,0.0,10.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,payment,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,individual,"$1,000",USD,0.8,1.0,0.0,0.0,0.0,1000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,payment,company,0,unknown,0.8,1.0,0.0,1.0,0.0,0.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,150,INR,0.8,1.0,0.0,0.0,0.0,150.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,phone,shared_credentials,verification,microsoft_security_team,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,postal_service,none,transaction,check_maker,unknown,unknown,0.95,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,paid,payment,company,65000,INR,1.0,1.0,1.0,1.0,0.0,65000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,installed_app,download,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,unknown,"$2,500",USD,1.0,1.0,1.0,0.0,0.0,2500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,200,unknown,0.8,1.0,0.0,1.0,0.0,200.0,1
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,sms,none,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,company,$900,USD,1.0,1.0,0.0,1.0,0.0,900.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,app,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,sent_money,payment,none,$100,USD,0.9,1.0,1.0,0.0,0.0,100.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,4799,INR,0.8,1.0,0.0,0.0,0.0,4799.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,unknown,sent_money,payment,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,email,sent_money,payment,unknown,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,1,1,1,1,0,bank,email,sent_money,payment,company,29000,EUR,1.0,1.0,1.0,1.0,0.0,29000.0,1
1,transaction,0,0,0,0,0,0,1,1,0,0,bank,phone,sent_money,payment,government,9500,USD,1.0,1.0,1.0,1.0,0.0,9500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,clicked_link,payment,company,$65,USD,0.8,1.0,0.0,1.0,0.0,65.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,transaction,bank,100000,unknown,0.8,1.0,0.0,1.0,0.0,100000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,none,transaction,company,73,unknown,0.9,1.0,0.0,1.0,0.0,73.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,individual,$500,USD,1.0,1.0,0.0,0.0,0.0,500.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,none,phone,none,none,unknown,none,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,credential,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,credential,individual,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,bank,1000,USD,0.9,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,250,unknown,1.0,1.0,1.0,1.0,0.0,250.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,postal,returned_mail,none,company,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,1,1,0,0,0,0,1,0,bank,email,sent_money,payment,company,3850,USD,1.0,1.0,0.0,1.0,0.0,3850.0,1
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,sms,none,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,none,none,none,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,1,0,card,sms,sent_money,payment,none,1800,USD,1.0,1.0,1.0,0.0,0.0,1800.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,bank,social_media,sent_money,payment,company,unknown,unknown,0.95,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,clicked_link,none,individual,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,1,0,0,unknown,phone,none,none,unknown,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,email,shared_credentials,verification,twitter,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,government,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,1,1,0,0,0,0,0,0,bank,phone,sent_money,payment,company,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,commerce,none,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,phone,none,payment,insurance_company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,website,investment,verification,company,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,payment,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,transaction,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,1,1,1,0,bank,phone,sent_money,transaction,google,"$280,000",USD,1.0,1.0,1.0,1.0,0.0,280000.0,1
1,social_engineering,0,0,0,0,0,0,0,1,1,0,crypto,telegram,installed_app,none,individual,unknown,unknown,1.0,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,social_media,sent_money,payment,unknown,50,QAR,1.0,1.0,0.0,0.0,0.0,50.0,1
1,transaction,1,0,0,0,0,0,1,1,1,0,upi,telegram,sent_money,payment,trading_group,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,1,0,0,0,0,0,unknown,website,clicked_link,commerce,company,unknown,unknown,0.95,1.0,1.0,0.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,0,0,0,unknown,website,clicked_link,commerce,courier_company,unknown,unknown,0.85,1.0,0.0,1.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,none,none,bank,unknown,unknown,0.0,0.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,app,sent_money,transaction,unknown,"$21,000,000",USD,0.9,1.0,1.0,0.0,0.0,21000000.0,1
1,advanced,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,200,unknown,1.0,1.0,0.0,1.0,0.0,200.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,crypto_exchange,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,advanced,0,0,0,0,0,1,0,0,0,0,crypto,social_media,shared_credentials,login,individual,10000000,USDT,0.8,1.0,1.0,0.0,0.0,10000000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,none,sent_money,payment,individual,1000,unknown,0.5,1.0,0.0,0.0,0.0,1000.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,clicked_link,commerce,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,unknown,sent_money,none,unknown,2000,unknown,1.0,1.0,1.0,0.0,0.0,2000.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,website,clicked_link,none,unknown,"$2,500",USD,1.0,1.0,1.0,0.0,0.0,2500.0,1
1,transaction,1,0,0,0,0,0,0,1,0,0,crypto,sms,sent_money,payment,unknown,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,clicked_link,conversion,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,email,clicked_link,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,1,0,0,0,0,1,1,0,bank,email,sent_money,payment,none,300,USD,1.0,1.0,1.0,0.0,0.0,300.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,$500,USD,0.8,1.0,1.0,1.0,0.0,500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,individual,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,1,0,0,1,0,0,0,0,0,0,upi,phone,sent_money,payment,individual,500,INR,1.0,1.0,1.0,0.0,0.0,500.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,deposit_check,payment,book_publisher,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,businesswoman,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,commerce,0,0,1,1,1,0,0,0,0,0,bank,website,sent_money,payment,company,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,clicked_link,none,elon_musk,"$2,500",USD,1.0,1.0,0.0,1.0,0.0,2500.0,1
1,commerce,0,0,0,1,0,0,0,0,1,0,upi,website,clicked_link,commerce,company,2100,INR,0.5,1.0,0.0,1.0,0.0,2100.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,telegram,sent_money,transaction,crypto_coach,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,social_media,sent_money,payment,unknown,300000,USDT,1.0,1.0,0.0,0.0,0.0,300000.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,1000,INR,0.9,1.0,0.0,1.0,0.0,1000.0,1
1,transaction,0,1,1,0,0,0,0,0,0,0,bank,phone,none,transaction,bank,30Lac Rs,INR,1.0,1.0,1.0,1.0,0.0,30.0,1
1,commerce,0,0,0,1,0,0,0,0,0,0,unknown,email,copied_tracking_number,commerce,individual,$4.99,USD,0.5,1.0,0.0,0.0,0.0,4.99,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,social_media,clicked_link,transaction,unknown,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,gift_card,unknown,sent_money,payment,individual,$300,USD,1.0,1.0,0.0,0.0,0.0,300.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,unknown,sent_money,payment,none,2400,unknown,1.0,1.0,1.0,0.0,0.0,2400.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,payment,company,$1.30,USD,0.8,1.0,0.0,1.0,0.0,1.3,1
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,none,none,individual,nudes,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,1,0,upi,website,sent_money,verification,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,government,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,upi,email,shared_credentials,login,bank,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,social_media,none,none,individual,20k,unknown,1.0,1.0,1.0,0.0,0.0,20.0,1
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,sms,sent_money,payment,none,1000,USD,1.0,1.0,1.0,0.0,0.0,1000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,app,installed_app,transaction,none,unknown,unknown,0.9,1.0,1.0,0.0,1.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,atm,withdrew_money,purchase,none,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,clicked_link,verification,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,1,1,0,0,0,0,0,crypto,website,deposited_money,transaction,none,unknown,USDT,1.0,1.0,1.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,none,company,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,1,0,0,0,0,0,0,upi,phone,sent_money,payment,company,832,INR,0.7,1.0,0.0,1.0,0.0,832.0,1
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,comment_section,clicked_link,none,unknown,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,social_media,clicked_link,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,phone,none,none,unknown,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,payment,none,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,commerce,0,0,0,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,90000,INR,1.0,1.0,0.0,1.0,0.0,90000.0,1
1,commerce,0,0,0,0,1,0,0,0,0,0,card,social_media,none,sale,individual,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,none,unknown,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,deposited_money,transaction,none,11000,BTC,0.9,1.0,0.0,0.0,0.0,11000.0,1
1,transaction,0,1,0,0,0,0,0,1,1,0,card,phone,sent_money,payment,individual,unknown,unknown,1.0,1.0,1.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,1,0,0,upi,email,sent_money,payment,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,unknown,180000,unknown,0.9,1.0,1.0,0.0,0.0,180000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,none,transaction,unknown,2999,CROWNS,0.0,1.0,0.0,0.0,0.0,2999.0,1
1,commerce,1,0,0,1,0,0,0,0,0,0,upi,sms,sent_money,payment,individual,7000,INR,1.0,1.0,1.0,0.0,0.0,7000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,company,$1K,USD,0.9,1.0,0.0,1.0,0.0,1.0,1
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,website,sent_money,transaction,unknown,1200,INR,0.8,1.0,0.0,0.0,0.0,1200.0,1
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,invested,investment,unknown,$315,USD,0.9,1.0,1.0,0.0,0.0,315.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,none,$12k,USD,0.9,1.0,1.0,1.0,0.0,12.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,verification,binance,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,website,withdrew_funds,transaction,trading_platform,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,phone,sent_money,payment,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,clicked_link,transaction,company,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,1,0,0,0,0,bank,email,clicked_link,transaction,company,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,1,0,0,0,0,0,0,unknown,website,clicked_link,commerce,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,withdrawal,payment,platform,unknown,unknown,0.9,1.0,1.0,1.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,sms,sent_money,payment,individual,90000,unknown,1.0,1.0,1.0,0.0,0.0,90000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,app,opened_account,transaction,credit_union,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,none,none,microsoft,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,advanced,0,0,0,0,0,0,0,0,1,0,crypto,app,presale_bought_a_shit_coin,none,unknown,$75K,USD,0.9,1.0,1.0,0.0,0.0,75.0,1
1,transaction,0,0,0,0,0,0,1,1,0,0,unknown,whatsapp,sent_money,payment,goldman_sachs,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,commerce,0,0,0,1,0,0,0,1,0,0,upi,phone,sent_money,payment,seller,"$1,000",USD,0.9,1.0,1.0,0.0,0.0,1000.0,1
0,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,none,microsoft,unknown,unknown,0.0,0.0,1.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,website,entered_information,payment,unknown,$500,USD,0.0,1.0,1.0,0.0,0.0,500.0,1
1,commerce,0,0,0,0,0,0,0,0,0,0,unknown,email,sent_money,payment,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,sent_money,none,company,unknown,unknown,0.95,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,sms,sent_money,payment,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,app,sent_money,payment,none,52,INR,0.8,1.0,0.0,0.0,0.0,52.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,none,credential,unknown,unknown,unknown,0.5,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,1,1,0,0,crypto,sms,sent_money,payment,none,150,BTC,1.0,1.0,1.0,1.0,0.0,150.0,1
1,social_engineering,0,0,0,0,0,1,0,0,0,0,none,phone,none,none,individual,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
0,none,0,0,0,0,0,0,0,0,0,0,upi,email,shared_credentials,payment,none,unknown,unknown,0.0,1.0,0.0,0.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,email,sent_money,payment,none,unknown,unknown,0.8,1.0,1.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,clicked_link,payment,bank,unknown,unknown,0.8,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,none,none,unknown,unknown,unknown,0.9,1.0,0.0,0.0,0.0,,0
1,meta,0,0,0,0,0,0,0,0,1,0,crypto,website,clicked_link,none,unknown,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,unknown,10000,INR,0.8,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,unknown,unknown,0.7,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,none,unknown,unknown,0.8,1.0,0.0,0.0,0.0,,0
1,meta,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,website,clicked_link,credential,government,unknown,unknown,0.8,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,1,0,0,unknown,email,clicked_link,none,company,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,installed_app,none,unknown,unknown,unknown,1.0,1.0,0.0,1.0,0.0,,0
1,transaction,0,1,0,0,0,0,0,0,0,0,card,social_media,sent_money,payment,none,unknown,unknown,0.5,1.0,0.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,sms,sent_money,transaction,none,"$2,000",USD,1.0,1.0,1.0,0.0,0.0,2000.0,1
1,social_engineering,1,0,1,0,0,1,1,1,0,0,upi,phone,sent_money,transaction,bank,"$2,000",USD,1.0,1.0,1.0,1.0,0.0,2000.0,1
1,transaction,0,0,1,0,0,0,0,0,1,0,crypto,unknown,withdrew_commission,none,unknown,$800,USD,1.0,1.0,0.0,0.0,0.0,800.0,1
1,social_engineering,0,0,0,0,0,1,1,1,0,0,upi,email,shared_credentials,login,bank,unknown,unknown,1.0,1.0,1.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,unknown,email,none,payment,company,unknown,unknown,0.0,1.0,1.0,1.0,0.0,,0
1,social_engineering,0,0,0,0,0,1,0,1,0,0,crypto,email,none,extortion,unknown,$700,USD,1.0,1.0,1.0,0.0,0.0,700.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,bank,13000,EUR,0.5,1.0,1.0,1.0,0.0,13000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,owner,unknown,unknown,0.9,1.0,0.0,1.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,telegram,invested_money,transaction,crypto_exchanger,unknown,unknown,0.9,1.0,1.0,0.0,0.0,,0
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,telegram,sent_money,payment,unknown,10000,USD,0.9,1.0,1.0,0.0,0.0,10000.0,1
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,unknown,deposit,transaction,none,unknown,unknown,0.0,0.0,0.0,0.0,0.0,,0
1,transaction,0,0,0,0,0,0,0,0,0,0,crypto,website,sent_money,payment,company,unknown,unknown,0.0,1.0,1.0,0.0,0.0,,0
